   id   |   id   | platform |   case   
 147507 | 112572 | admins   | executor
 147508 | 112574 | admins   | executor
 147509 | 112575 | admins   | executor
 147510 | 112577 | admins   | executor
 147511 | 112578 | admins   | executor
 147512 | 112579 | admins   | executor
 147513 | 112580 | admins   | executor
 147514 | 112581 | admins   | executor
 147515 | 112584 | admins   | executor
 147516 | 112585 | admins   | executor
 147517 | 112586 | admins   | executor
 147518 | 112587 | admins   | executor
 147519 | 112588 | admins   | executor
 147520 | 112589 | admins   | executor
 147521 | 112591 | admins   | executor
 147522 | 112592 | admins   | executor
 147523 | 112593 | admins   | executor
 147524 | 112594 | admins   | executor
 147525 | 112595 | admins   | executor
 147526 | 112597 | android  | executor
 147527 | 112596 | admins   | executor
 147528 | 112598 | admins   | executor
 147529 | 112599 | admins   | executor
 147530 | 112600 | admins   | executor
 147531 | 112601 | admins   | executor
 147532 | 112602 | admins   | executor
 147533 | 112604 | admins   | executor
 147534 | 112605 | admins   | executor
 147535 | 112606 | admins   | executor
 147536 | 112607 | admins   | executor
 147536 | 112774 | admins   | executor
 147537 | 112608 | admins   | executor
 147538 | 112610 | admins   | executor
 147539 | 112611 | admins   | executor
 147540 | 112613 | admins   | executor
 147541 | 112614 | admins   | executor
 147542 | 112615 | admins   | executor
 147543 | 112616 | admins   | executor
 147544 | 112617 | admins   | executor
 147545 | 112618 | admins   | executor
 147546 | 112619 | admins   | executor
 147547 | 112620 | admins   | executor
 147548 |        |          | executor
 147549 | 112621 | admins   | executor
 147550 |        |          | executor
 147551 | 112622 | admins   | executor
 147552 | 112623 | admins   | executor
 147553 | 112624 | admins   | executor
 147554 | 112625 | admins   | executor
 147555 | 112626 | admins   | executor
 147556 | 112627 | admins   | executor
 147556 | 112657 | whatsapp | executor
 147557 | 112628 | admins   | executor
 147558 | 112631 | admins   | executor
 147559 |        |          | executor
 147560 | 112632 | admins   | executor
 147561 | 112633 | admins   | executor
 147562 | 112634 | admins   | executor
 147563 | 112635 | admins   | executor
 147564 | 112637 | admins   | executor
 147565 | 112638 | admins   | executor
 147566 | 112639 | admins   | executor
 147567 | 112640 | admins   | executor
 147568 | 112641 | admins   | executor
 147569 | 122181 | android  | executor
 147569 | 122137 | whatsapp | executor
 147569 | 122142 | android  | executor
 147569 | 112642 | admins   | executor
 147570 | 112643 | admins   | executor
 147571 | 112644 | admins   | executor
 147572 | 112645 | admins   | executor
 147573 | 112646 | admins   | executor
 147574 | 112647 | admins   | executor
 147575 | 112648 | admins   | executor
 147576 | 112649 | admins   | executor
 147577 | 112650 | admins   | executor
 147577 | 140831 | admins   | executor
 147578 | 112653 | admins   | executor
 147579 | 112652 | admins   | executor
 147580 | 112654 | admins   | executor
 147581 | 112655 | admins   | executor
 147582 | 112656 | admins   | executor
 147583 | 112658 | admins   | executor
 147584 | 112659 | admins   | executor
 147585 |        |          | executor
 147586 | 112661 | admins   | executor
 147587 | 112662 | admins   | executor
 147588 | 112663 | admins   | executor
 147589 | 112665 | admins   | executor
 147590 | 112666 | admins   | executor
 147591 | 112667 | admins   | executor
 147592 | 112668 | admins   | executor
 147593 | 112669 | admins   | executor
 147594 | 114031 | admins   | executor
 147594 | 112670 | admins   | executor
 147595 | 112671 | admins   | executor
 147596 | 112672 | admins   | executor
 147597 | 112673 | admins   | executor
 147597 | 120195 | admins   | executor
 147598 | 112674 | admins   | executor
 147599 | 112675 | admins   | executor
 147600 | 112677 | admins   | executor
 147601 | 112678 | admins   | executor
 147602 | 112679 | admins   | executor
 147603 | 112680 | admins   | executor
 147604 | 112681 | admins   | executor
 147605 | 112682 | admins   | executor
 147606 | 112683 | admins   | executor
 147607 | 112684 | admins   | executor
 147608 | 112685 | admins   | executor
 147609 | 112686 | admins   | executor
 147610 | 112687 | admins   | executor
 147611 | 112690 | ios      | provider
 147611 | 112688 | ios      | provider
 147611 | 112691 | ios      | provider
 147612 | 112689 | admins   | executor
 147613 | 112692 | admins   | executor
 147614 | 112693 | admins   | executor
 147615 | 112694 | admins   | executor
 147616 | 112695 | admins   | executor
 147617 | 112696 | admins   | executor
 147618 | 112697 | admins   | executor
 147619 | 112699 | admins   | executor
 147620 | 112700 | admins   | executor
 147621 | 112701 | admins   | executor
 147622 | 112703 | admins   | executor
 147623 | 112704 | admins   | executor
 147624 |        |          | executor
 147625 | 112705 | admins   | executor
 147626 | 112706 | admins   | executor
 147627 | 112707 | admins   | executor
 147628 | 112708 | admins   | executor
 147629 | 112709 | admins   | executor
 147630 | 112710 | admins   | executor
 147631 | 112711 | admins   | executor
 147632 | 112712 | admins   | executor
 147633 | 112713 | admins   | executor
 147634 | 134206 | admins   | executor
 147634 | 112714 | admins   | executor
 147635 | 112715 | admins   | executor
 147636 | 112716 | admins   | executor
 147637 | 112717 | admins   | executor
 147638 | 112718 | admins   | executor
 147639 | 112719 | admins   | executor
 147640 | 112720 | admins   | executor
 147641 | 112721 | admins   | executor
 147642 | 112722 | admins   | executor
 147643 | 112723 | admins   | executor
 147644 | 112724 | admins   | executor
 147645 | 112725 | admins   | executor
 147646 | 112726 | admins   | executor
 147647 | 112727 | admins   | executor
 147648 | 112728 | admins   | executor
 147649 | 112729 | admins   | executor
 147650 | 112730 | admins   | executor
 147651 | 112731 | admins   | executor
 147652 | 112733 | admins   | executor
 147653 | 112734 | admins   | executor
 147654 |        |          | executor
 147655 | 112735 | admins   | executor
 147656 | 112738 | android  | executor
 147656 | 112736 | android  | executor
 147657 | 112737 | admins   | executor
 147658 | 112739 | admins   | executor
 147659 | 112740 | admins   | executor
 147660 | 112741 | admins   | executor
 147661 | 112743 | admins   | executor
 147662 | 112744 | admins   | executor
 147663 | 112745 | admins   | executor
 147664 | 112746 | admins   | executor
 147665 | 112747 | admins   | executor
 147666 | 112754 | admins   | executor
 147667 | 112748 | admins   | executor
 147668 | 112749 | admins   | executor
 147669 | 112750 | admins   | executor
 147670 | 112751 | admins   | executor
 147671 | 112752 | admins   | executor
 147672 | 112753 | admins   | executor
 147673 | 112755 | admins   | executor
 147674 | 112757 | admins   | executor
 147675 | 112758 | admins   | executor
 147676 | 112759 | admins   | executor
 147677 |        |          | executor
 147678 | 112761 | admins   | executor
 147679 | 112762 | admins   | executor
 147680 |        |          | executor
 147681 | 112763 | admins   | executor
 147682 | 112764 | admins   | executor
 147683 | 112765 | admins   | executor
 147684 | 112766 | admins   | executor
 147685 | 130646 | admins   | executor
 147685 | 112767 | admins   | executor
 147686 | 112769 | admins   | executor
 147687 | 112770 | admins   | executor
 147688 | 112771 | admins   | executor
 147689 | 112793 | android  | executor
 147690 | 112772 | admins   | executor
 147691 | 112773 | admins   | executor
 147692 | 112775 | admins   | executor
 147693 | 112776 | admins   | executor
 147694 | 112777 | admins   | executor
 147695 | 112779 | admins   | executor
 147696 |        |          | executor
 147697 | 112780 | admins   | executor
 147698 | 115827 | admins   | executor
 147698 | 140117 | admins   | executor
 147698 | 123558 | admins   | executor
 147698 | 112781 | admins   | executor
 147699 | 112782 | admins   | executor
 147700 | 112783 | admins   | executor
 147701 | 112785 | admins   | executor
 147702 | 112787 | admins   | executor
 147703 | 112788 | admins   | executor
 147704 | 112789 | admins   | executor
 147705 | 112790 | admins   | executor
 147706 | 112791 | admins   | executor
 147707 | 112792 | admins   | executor
 147708 | 112794 | admins   | executor
 147709 | 112795 | admins   | executor
 147710 |        |          | provider
 147711 | 112805 | web      | executor
 147711 | 112796 | admins   | executor
 147712 | 112799 | admins   | executor
 147712 | 112797 | admins   | executor
 147713 | 112798 | admins   | executor
 147714 | 112801 | admins   | executor
 147715 | 112802 | admins   | executor
 147716 | 112803 | admins   | executor
 147717 | 112804 | admins   | executor
 147718 | 112806 | admins   | executor
 147718 | 135857 | admins   | executor
 147719 | 112807 | admins   | executor
 147720 | 112809 | admins   | executor
 147721 | 112810 | admins   | executor
 147722 | 112825 | admins   | executor
 147723 | 112811 | admins   | executor
 147724 | 112812 | admins   | executor
 147725 | 112813 | admins   | executor
 147726 | 112814 | admins   | executor
 147727 | 112816 | admins   | executor
 147728 | 112817 | admins   | executor
 147729 | 112818 | admins   | executor
 147730 | 112819 | admins   | executor
 147731 | 112820 | admins   | executor
 147732 | 112821 | admins   | executor
 147733 | 112822 | admins   | executor
 147734 | 112823 | admins   | executor
 147735 | 112824 | admins   | executor
 147736 | 112826 | admins   | executor
 147737 | 112827 | admins   | executor
 147738 | 112829 | admins   | executor
 147739 | 112831 | admins   | executor
 147740 | 112833 | admins   | executor
 147741 | 112835 | admins   | executor
 147742 | 112834 | admins   | executor
 147743 | 112836 | admins   | executor
 147744 | 112838 | admins   | executor
 147745 | 112839 | admins   | executor
 147746 | 112840 | admins   | executor
 147747 | 112843 | admins   | executor
 147748 | 112842 | admins   | executor
 147749 | 112844 | admins   | executor
 147750 | 112845 | admins   | executor
 147751 | 112846 | admins   | executor
 147752 | 112847 | admins   | executor
 147753 | 112849 | admins   | executor
 147754 | 112848 | admins   | executor
 147755 | 112850 | admins   | executor
 147755 | 134832 | admins   | executor
 147756 | 112851 | admins   | executor
 147757 | 112852 | admins   | executor
 147758 | 112853 | admins   | executor
 147759 | 112854 | android  | executor
 147760 | 112855 | admins   | executor
 147761 | 112856 | admins   | executor
 147762 | 112857 | admins   | executor
 147763 | 112858 | admins   | executor
 147764 | 112859 | admins   | executor
 147765 | 112860 | admins   | executor
 147766 | 112861 | admins   | executor
 147767 | 112862 | admins   | executor
 147768 | 112863 | android  | executor
 147769 | 112864 | admins   | executor
 147770 | 112865 | admins   | executor
 147771 | 112866 | admins   | executor
 147772 | 112867 | admins   | executor
 147773 | 112868 | admins   | executor
 147774 | 112869 | admins   | executor
 147775 | 112870 | admins   | executor
 147776 | 112871 | admins   | executor
 147777 | 112872 | admins   | executor
 147778 | 112873 | admins   | executor
 147779 | 112875 | admins   | executor
 147780 | 112876 | admins   | executor
 147781 | 112877 | admins   | executor
 147782 | 112878 | admins   | executor
 147783 | 112879 | admins   | executor
 147784 | 112880 | admins   | executor
 147785 | 112882 | admins   | executor
 147786 | 112883 | admins   | executor
 147787 | 112884 | admins   | executor
 147788 | 112885 | admins   | executor
 147789 | 112886 | admins   | executor
 147790 | 112888 | admins   | executor
 147791 | 112887 | admins   | executor
 147792 | 112889 | admins   | executor
 147793 | 112890 | admins   | executor
 147794 | 112891 | admins   | executor
 147795 | 112892 | admins   | executor
 147796 | 112893 | admins   | executor
 147797 | 112894 | admins   | executor
 147798 | 112895 | admins   | executor
 147799 | 112896 | admins   | executor
 147800 | 112897 | admins   | executor
 147801 | 112898 | admins   | executor
 147802 | 112900 | admins   | executor
 147803 | 140160 | admins   | executor
 147803 | 112903 | admins   | executor
 147804 | 112901 | admins   | executor
 147805 | 112902 | admins   | executor
 147806 |        |          | provider
 147807 | 112904 | admins   | executor
 147808 | 112905 | admins   | executor
 147809 | 112906 | admins   | executor
